                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     23,                0.86462,                 1.0656,                 1.0401,                0.78637,                0.66667,                 0.9125,                 0.2113,                 1.9079,                 2.3653,                 1.4073,              0.0016837,              0.0016837,              0.0016837
                     24,                0.99546,                 1.3327,                 1.0353,                0.92263,                0.66667,                 0.7928,                0.28342,                 1.9124,                 2.4003,                 1.4027,              0.0017448,              0.0017448,              0.0017448
                     25,                0.95083,                 1.0809,                 0.9811,                0.71549,                    0.5,                0.53558,                0.24864,                 1.8062,                 2.8449,                 1.5762,              0.0017525,              0.0017525,              0.0017525
                     26,                0.84681,                 1.0241,                 1.0179,                0.25028,                0.33333,                0.23646,                 0.1103,                 1.8955,                 3.0725,                 1.9373,              0.0017525,              0.0017525,              0.0017525
                     27,                0.81685,                0.92989,                0.96652,                 0.3195,                0.33333,                0.42561,                 0.1958,                 1.9294,                 2.8783,                 1.8229,              0.0017426,              0.0017426,              0.0017426
                     28,                0.78511,                0.95826,                0.96336,                0.36633,                    0.5,                0.45307,                 0.2263,                 2.0001,                 2.6892,                 1.8007,              0.0017327,              0.0017327,              0.0017327
                     29,                0.83656,                0.92893,                0.99838,                0.96117,                0.66667,                0.74071,                0.39114,                 1.9278,                 2.1838,                 1.8279,              0.0017228,              0.0017228,              0.0017228
                     30,                0.79554,                 1.0053,                0.98436,                0.95742,                0.83333,                  0.867,                0.47391,                 1.8319,                 1.9732,                 1.7619,              0.0017129,              0.0017129,              0.0017129
                     31,                 0.7528,                0.92072,                0.95575,                0.98406,                0.83333,                  0.865,                 0.5099,                 1.6471,                 1.9333,                 1.7606,               0.001703,               0.001703,               0.001703
                     32,                0.75767,                0.93952,                0.97412,                      1,                0.66137,                0.83128,                0.40508,                 1.7905,                 2.0452,                 1.8092,              0.0016931,              0.0016931,              0.0016931
                     33,                0.74849,                0.92533,                 0.9603,                0.97867,                0.66667,                0.72268,                0.29327,                 1.9425,                 2.0512,                 2.0882,              0.0016832,              0.0016832,              0.0016832
                     34,                0.74643,                0.82837,                0.96285,                  0.618,                0.83333,                0.72134,                0.28718,                 2.1759,                 1.6267,                 2.5716,              0.0016733,              0.0016733,              0.0016733
                     35,                0.75297,                 0.7846,                0.95564,                0.73788,                0.66667,                0.67215,                0.27232,                 2.3111,                 1.6338,                 3.0632,              0.0016634,              0.0016634,              0.0016634
                     36,                0.82571,                0.87769,                0.99774,                0.79505,                0.65018,                0.62255,                0.28364,                 2.4149,                 1.8923,                 3.1671,              0.0016535,              0.0016535,              0.0016535
                     37,                 0.7434,                0.78889,                 0.9905,                0.55572,                0.63002,                0.50321,                0.25933,                 2.4395,                 2.0315,                 3.1156,              0.0016436,              0.0016436,              0.0016436
                     38,                0.68899,                0.77278,                0.91619,                0.75445,                0.66667,                0.67723,                0.32183,                 2.2968,                  1.705,                 2.9081,              0.0016337,              0.0016337,              0.0016337
                     39,                0.68437,                0.83106,                 0.9363,                      1,                0.96961,                  0.995,                0.40385,                 2.3372,                 1.4366,                   2.77,              0.0016238,              0.0016238,              0.0016238
                     40,                0.70697,                0.75068,                 0.9198,                0.81409,                      1,                0.94786,                0.38402,                 2.1864,                 1.4852,                 2.3724,              0.0016139,              0.0016139,              0.0016139
                     41,                0.68035,                0.78769,                0.93561,                0.95684,                      1,                  0.995,                0.38387,                 2.0918,                 1.6397,                 2.3089,               0.001604,               0.001604,               0.001604
                     42,                0.69532,                0.70086,                0.92798,                0.73453,                0.83333,                  0.955,                0.37343,                 1.9412,                 1.9202,                 2.2319,              0.0015941,              0.0015941,              0.0015941
                     43,                0.70273,                0.75306,                0.93102,                      1,                0.66156,                  0.885,                0.30634,                 2.0811,                 2.1527,                 2.2537,              0.0015842,              0.0015842,              0.0015842
                     44,                0.72082,                0.70771,                0.91386,                0.80402,                    0.5,                 0.7452,                0.30987,                 2.1109,                 2.2014,                 2.1966,              0.0015743,              0.0015743,              0.0015743
                     45,                0.69409,                0.70159,                0.94035,                0.95096,                    0.5,                0.71817,                0.30517,                 1.9991,                 1.9936,                 2.1507,              0.0015644,              0.0015644,              0.0015644
                     46,                0.68005,                0.68365,                 0.9473,                0.78887,                0.62958,                0.80125,                0.31131,                 2.2547,                 1.8475,                 2.3541,              0.0015545,              0.0015545,              0.0015545
                     47,                0.69351,                0.67508,                0.96475,                0.60645,                0.66667,                0.74189,                0.33266,                 2.1465,                 1.7895,                 2.2849,              0.0015446,              0.0015446,              0.0015446
                     48,                0.70253,                0.70476,                0.95764,                0.39494,                0.83333,                0.55484,                0.31886,                 1.8196,                 1.9381,                 1.9203,              0.0015347,              0.0015347,              0.0015347
                     49,                0.67464,                0.64165,                0.89974,                0.92605,                0.33333,                0.59814,                0.34688,                 1.6211,                 2.0267,                  1.637,              0.0015248,              0.0015248,              0.0015248
                     50,                0.64424,                0.63591,                0.91108,                0.28661,                0.66667,                0.48192,                0.29052,                 1.5338,                 2.1574,                 1.4771,              0.0015149,              0.0015149,              0.0015149
                     51,                0.60308,                0.63075,                0.91396,                      1,                0.63054,                0.83214,                0.34091,                 1.6808,                 1.8776,                  1.449,               0.001505,               0.001505,               0.001505
                     52,                0.61821,                 0.6422,                0.89133,                0.83077,                0.82053,                0.84841,                0.41407,                 1.5408,                 1.6403,                 1.3834,              0.0014951,              0.0014951,              0.0014951
                     53,                0.62967,                0.63188,                0.89311,                      1,                0.96567,                  0.995,                0.58134,                 1.4159,                 1.3377,                 1.3448,              0.0014852,              0.0014852,              0.0014852
                     54,                0.60042,                0.60325,                0.90329,                 0.9604,                      1,                  0.995,                0.49723,                 1.5385,                 1.1626,                 1.5625,              0.0014753,              0.0014753,              0.0014753
                     55,                0.57391,                0.58846,                0.89851,                      1,                0.99388,                  0.995,                0.54853,                 1.5601,                0.96024,                 1.7288,              0.0014654,              0.0014654,              0.0014654
                     56,                0.63121,                0.60346,                0.91062,                      1,                0.98123,                  0.995,                0.49445,                 1.7801,                0.96519,                 2.0616,              0.0014555,              0.0014555,              0.0014555
                     57,                0.64736,                0.57955,                0.91056,                0.82509,                0.83333,                0.78524,                0.59893,                 1.3929,                0.89776,                 1.6347,              0.0014456,              0.0014456,              0.0014456
                     58,                0.63319,                0.57231,                 0.9335,                      1,                0.99133,                  0.995,                0.59733,                 1.3164,                0.87397,                 1.5242,              0.0014357,              0.0014357,              0.0014357
                     59,                0.63613,                0.60743,                0.92357,                      1,                0.98697,                  0.995,                0.60606,                 1.4356,                 1.0143,                 1.6192,              0.0014258,              0.0014258,              0.0014258
                     60,                0.64661,                0.62933,                0.90363,                0.96229,                0.83333,                0.97214,                0.48653,                 1.8495,                 1.1333,                 2.1366,              0.0014159,              0.0014159,              0.0014159
                     61,                0.66715,                0.69328,                 0.9127,                      1,                0.96387,                  0.995,                0.44239,                 2.0042,                 1.1472,                 2.3725,               0.001406,               0.001406,               0.001406
                     62,                 0.5764,                0.55915,                0.91225,                0.82583,                      1,                0.97214,                0.49879,                 1.6443,                 1.2431,                 1.8426,              0.0013961,              0.0013961,              0.0013961
                     63,                0.54193,                0.56499,                0.89073,                0.91386,                      1,                  0.995,                0.65917,                 1.4147,                 1.0122,                 1.4842,              0.0013862,              0.0013862,              0.0013862
                     64,                0.56106,                0.54712,                0.85426,                0.95589,                      1,                  0.995,                0.65155,                 1.2974,                0.85317,                 1.3435,              0.0013763,              0.0013763,              0.0013763
                     65,                0.55591,                0.51188,                0.88714,                0.89734,                      1,                  0.995,                0.63735,                 1.3589,                0.89555,                 1.4233,              0.0013664,              0.0013664,              0.0013664
                     66,                0.48382,                0.52732,                0.85497,                0.94783,                      1,                  0.995,                 0.5398,                 1.6135,                0.95006,                 1.7012,              0.0013565,              0.0013565,              0.0013565
                     67,                0.57186,                0.53707,                0.91755,                0.97998,                      1,                  0.995,                0.55719,                  1.611,                 1.0192,                 1.7264,              0.0013466,              0.0013466,              0.0013466
                     68,                0.55708,                0.53495,                0.90668,                 0.9546,                0.83333,                0.94167,                0.54788,                 1.5749,                 1.1119,                 1.6878,              0.0013367,              0.0013367,              0.0013367
                     69,                0.55021,                0.54014,                0.90698,                      1,                0.81432,                  0.955,                0.55494,                 1.4967,                 1.0594,                 1.5883,              0.0013268,              0.0013268,              0.0013268
                     70,                0.55217,                0.53117,                0.91406,                0.73784,                      1,                0.92667,                0.59169,                 1.4323,                0.95128,                 1.5319,              0.0013169,              0.0013169,              0.0013169
                     71,                 0.5827,                0.56305,                0.94205,                0.83657,                      1,                0.97214,                0.59621,                 1.4419,                0.90138,                 1.5305,               0.001307,               0.001307,               0.001307
                     72,                0.52572,                0.51135,                0.86558,                0.96433,                      1,                  0.995,                 0.6028,                 1.5555,                0.91023,                  1.646,              0.0012971,              0.0012971,              0.0012971
                     73,                0.53371,                0.54372,                0.91932,                      1,                 0.9827,                  0.995,                0.61066,                 1.4711,                0.91143,                  1.661,              0.0012872,              0.0012872,              0.0012872
                     74,                0.51726,                 0.5088,                 0.8608,                0.85112,                      1,                0.94786,                0.58039,                 1.4619,                0.95017,                 1.6968,              0.0012773,              0.0012773,              0.0012773
                     75,                 0.4874,                0.46523,                0.84338,                0.74135,                0.95965,                0.92667,                0.54086,                 1.5231,                 1.1094,                 1.8222,              0.0012674,              0.0012674,              0.0012674
                     76,                0.47746,                0.45182,                0.85174,                0.83219,                 0.8276,                  0.885,                0.46017,                 1.8151,                 1.0501,                 2.2379,              0.0012575,              0.0012575,              0.0012575
                     77,                0.46262,                 0.4656,                0.84941,                      1,                0.99042,                  0.995,                0.42968,                 1.8138,                 1.0577,                 2.2127,              0.0012476,              0.0012476,              0.0012476
                     78,                0.58169,                 0.5479,                0.92428,                0.85561,                0.98925,                0.97214,                0.42927,                 1.8533,                 1.0247,                 2.2237,              0.0012377,              0.0012377,              0.0012377
                     79,                0.54598,                0.50251,                0.89377,                0.85568,                0.98974,                0.97214,                0.47183,                 1.7325,                 0.9966,                 2.0678,              0.0012278,              0.0012278,              0.0012278
                     80,                0.52594,                0.46532,                 0.8252,                      1,                0.98628,                  0.995,                0.46428,                 1.7602,                0.98724,                  2.072,              0.0012179,              0.0012179,              0.0012179
                     81,                 0.5453,                0.49726,                0.87832,                0.71278,                0.82805,                0.70327,                0.41989,                 1.5269,                 1.1864,                 1.6423,               0.001208,               0.001208,               0.001208
                     82,                0.52425,                0.49737,                0.86717,                      1,                0.97133,                  0.995,                0.66792,                 1.1476,                0.76897,                 1.2823,              0.0011981,              0.0011981,              0.0011981
                     83,                0.47026,                0.50137,                0.85013,                0.98278,                      1,                  0.995,                0.71366,                 1.0679,                0.66589,                 1.1875,              0.0011882,              0.0011882,              0.0011882
                     84,                 0.5172,                0.49379,                0.89394,                0.98934,                      1,                  0.995,                0.74926,                0.99139,                0.64564,                 1.1247,              0.0011783,              0.0011783,              0.0011783
                     85,                0.56201,                0.55585,                0.92367,                0.86623,                      1,                  0.995,                0.74799,                0.99321,                0.67029,                 1.1453,              0.0011684,              0.0011684,              0.0011684
                     86,                0.52261,                0.46123,                  0.892,                      1,                0.99639,                  0.995,                0.73534,                 1.1393,                0.65527,                 1.3064,              0.0011585,              0.0011585,              0.0011585
                     87,                0.48221,                0.47075,                0.90676,                      1,                0.95117,                  0.995,                0.72287,                  1.149,                0.69623,                 1.3259,              0.0011486,              0.0011486,              0.0011486
                     88,                0.45453,                0.45344,                0.87519,                0.97995,                      1,                  0.995,                0.66714,                 1.1786,                0.73803,                 1.3396,              0.0011387,              0.0011387,              0.0011387
                     89,                0.42483,                0.43083,                 0.8693,                0.97569,                      1,                  0.995,                0.65787,                 1.1831,                0.72777,                 1.3456,              0.0011288,              0.0011288,              0.0011288
                     90,                0.49354,                0.43461,                0.88058,                0.98709,                      1,                  0.995,                0.67873,                 1.1601,                0.72037,                 1.3363,              0.0011189,              0.0011189,              0.0011189
                     91,                0.46411,                 0.4689,                0.86319,                0.98739,                      1,                  0.995,                0.67655,                 1.1143,                0.66514,                 1.2637,               0.001109,               0.001109,               0.001109
                     92,                0.44205,                0.43393,                0.84871,                0.98672,                      1,                  0.995,                0.74484,                 1.1196,                 0.6124,                 1.2426,              0.0010991,              0.0010991,              0.0010991
                     93,                0.41938,                0.40531,                0.83506,                0.98392,                      1,                  0.995,                0.74152,                 1.0643,                0.67036,                 1.1894,              0.0010892,              0.0010892,              0.0010892
                     94,                0.48975,                0.43969,                0.87652,                0.98864,                      1,                  0.995,                0.73073,                 1.0719,                0.66872,                  1.191,              0.0010793,              0.0010793,              0.0010793
                     95,                0.42382,                0.42614,                0.86041,                0.98811,                      1,                  0.995,                0.72506,                 1.1348,                0.66361,                 1.2265,              0.0010694,              0.0010694,              0.0010694
                     96,                0.47214,                0.40881,                 0.8647,                0.98505,                      1,                  0.995,                0.75641,                 1.1897,                0.66841,                 1.2976,              0.0010595,              0.0010595,              0.0010595
                     97,                 0.4668,                0.40489,                0.87216,                0.97189,                      1,                  0.995,                0.70079,                 1.2536,                0.67768,                 1.3347,              0.0010496,              0.0010496,              0.0010496
                     98,                0.46113,                0.46248,                0.84614,                0.97934,                      1,                  0.995,                0.66055,                 1.2639,                0.72208,                 1.3653,              0.0010397,              0.0010397,              0.0010397
                     99,                0.48134,                0.42726,                0.87717,                0.98074,                      1,                  0.995,                0.66656,                 1.2077,                0.70975,                 1.3549,              0.0010298,              0.0010298,              0.0010298
                    100,                0.50527,                0.43234,                0.86985,                0.98865,                      1,                  0.995,                0.68077,                 1.2181,                0.66267,                 1.3876,              0.0010199,              0.0010199,              0.0010199
                    101,                0.45253,                0.42194,                0.83914,                0.99128,                      1,                  0.995,                0.63152,                 1.2616,                0.69816,                 1.4671,                0.00101,                0.00101,                0.00101
                    102,                0.41836,                0.40723,                0.84975,                0.99067,                      1,                  0.995,                0.60343,                 1.4205,                0.74266,                 1.6864,              0.0010001,              0.0010001,              0.0010001
                    103,                0.42637,                0.41218,                0.83626,                0.99053,                      1,                  0.995,                0.62925,                 1.2248,                 0.7695,                 1.4259,              0.0009902,              0.0009902,              0.0009902
                    104,                0.40403,                0.38195,                0.85738,                 0.9787,                      1,                  0.995,                0.72176,                 1.1314,                 0.6856,                 1.2866,              0.0009803,              0.0009803,              0.0009803
                    105,                0.41567,                0.39428,                0.82375,                0.99255,                      1,                  0.995,                0.72317,                 1.1456,                0.65889,                 1.2747,              0.0009704,              0.0009704,              0.0009704
                    106,                  0.423,                0.40868,                0.85046,                0.99224,                      1,                  0.995,                0.69988,                 1.1814,                0.61498,                  1.294,              0.0009605,              0.0009605,              0.0009605
                    107,                0.42065,                0.38886,                0.86465,                0.99303,                      1,                  0.995,                0.70558,                 1.1994,                0.61278,                 1.2772,              0.0009506,              0.0009506,              0.0009506
                    108,                0.40502,                 0.3819,                0.81608,                0.99314,                      1,                  0.995,                0.77028,                 1.1613,                 0.6096,                 1.2477,              0.0009407,              0.0009407,              0.0009407
                    109,                0.40026,                0.38642,                 0.8431,                0.99383,                      1,                  0.995,                0.70696,                 1.1381,                  0.629,                 1.2676,              0.0009308,              0.0009308,              0.0009308
                    110,                0.41605,                0.38647,                0.84683,                0.99396,                      1,                  0.995,                0.72702,                 1.1218,                0.66444,                 1.2545,              0.0009209,              0.0009209,              0.0009209
                    111,                0.41913,                0.38651,                0.82377,                0.99311,                      1,                  0.995,                0.73126,                  1.105,                0.65444,                 1.2318,               0.000911,               0.000911,               0.000911
                    112,                 0.4232,                0.38382,                0.86173,                0.99252,                      1,                  0.995,                0.75677,                 1.0668,                0.60858,                 1.1963,              0.0009011,              0.0009011,              0.0009011
                    113,                0.42006,                0.39851,                0.84313,                0.99175,                      1,                  0.995,                0.75262,                  1.063,                0.61558,                 1.2089,              0.0008912,              0.0008912,              0.0008912
                    114,                 0.4229,                0.38326,                0.82732,                0.99071,                      1,                  0.995,                0.72357,                 1.1148,                0.60774,                  1.268,              0.0008813,              0.0008813,              0.0008813
                    115,                0.40447,                0.37705,                0.85228,                0.99084,                      1,                  0.995,                 0.7151,                 1.2097,                0.63615,                 1.4013,              0.0008714,              0.0008714,              0.0008714
                    116,                0.40446,                0.36837,                0.80976,                0.99755,                      1,                  0.995,                0.73373,                 1.2539,                0.67187,                 1.5037,              0.0008615,              0.0008615,              0.0008615
                    117,                0.46139,                0.39945,                0.85608,                0.82466,                0.83333,                0.92667,                0.68645,                 1.3515,                 0.7447,                 1.6189,              0.0008516,              0.0008516,              0.0008516
                    118,                0.42285,                0.37922,                0.84581,                0.99241,                      1,                  0.995,                0.58849,                 1.5655,                0.65419,                 1.8934,              0.0008417,              0.0008417,              0.0008417
                    119,                0.40159,                0.35821,                0.81751,                0.99106,                      1,                  0.995,                0.60189,                 1.5088,                0.63275,                 1.7618,              0.0008318,              0.0008318,              0.0008318
                    120,                0.41932,                 0.3911,                0.82593,                0.98815,                      1,                  0.995,                0.66035,                 1.3151,                0.69812,                 1.4694,              0.0008219,              0.0008219,              0.0008219
                    121,                0.41316,                0.36687,                   0.86,                      1,                0.99149,                  0.995,                 0.6433,                  1.228,                0.69143,                 1.3624,               0.000812,               0.000812,               0.000812
                    122,                0.40598,                0.37618,                0.85248,                      1,                0.97135,                  0.995,                0.68142,                 1.2804,                0.68123,                 1.4768,              0.0008021,              0.0008021,              0.0008021
                    123,                0.41131,                0.37358,                0.86012,                      1,                0.98643,                  0.995,                0.65702,                 1.5035,                0.68368,                 1.7704,              0.0007922,              0.0007922,              0.0007922
                    124,                0.38139,                0.35476,                0.85198,                0.80704,                0.83333,                0.83977,                 0.6202,                 1.4343,                0.80401,                 1.6748,              0.0007823,              0.0007823,              0.0007823
                    125,                0.36989,                0.35392,                0.83188,                0.81536,                0.83333,                0.83977,                0.61345,                 1.3457,                0.81545,                 1.5844,              0.0007724,              0.0007724,              0.0007724
                    126,                0.38165,                 0.3439,                0.83626,                0.83269,                 0.8301,                0.80742,                0.59828,                 1.3963,                0.78143,                 1.7087,              0.0007625,              0.0007625,              0.0007625
                    127,                0.39639,                0.34781,                0.81659,                0.82698,                0.83333,                0.77833,                0.56047,                 1.4266,                0.78071,                 1.7967,              0.0007526,              0.0007526,              0.0007526
                    128,                 0.3856,                0.35156,                0.81535,                0.80868,                0.83333,                0.77833,                0.56069,                 1.4697,                0.75453,                 1.8567,              0.0007427,              0.0007427,              0.0007427
                    129,                0.38527,                0.36219,                0.81233,                0.80972,                0.83333,                0.77761,                0.58376,                 1.4775,                0.72341,                 1.8737,              0.0007328,              0.0007328,              0.0007328
                    130,                0.38972,                 0.3414,                0.85446,                0.81651,                0.83333,                0.80015,                0.58262,                 1.5405,                 0.7082,                  2.022,              0.0007229,              0.0007229,              0.0007229
                    131,                0.34798,                0.36466,                0.84181,                0.81655,                0.83333,                0.79833,                 0.5912,                 1.5846,                0.68753,                 2.0692,               0.000713,               0.000713,               0.000713
                    132,                0.39652,                0.36899,                 0.8327,                0.81983,                0.83333,                0.79833,                0.62181,                 1.6091,                0.72691,                 2.0839,              0.0007031,              0.0007031,              0.0007031
                    133,                0.37032,                0.33488,                0.81589,                0.81292,                0.83333,                0.79357,                0.59569,                 1.6005,                0.70971,                 2.0454,              0.0006932,              0.0006932,              0.0006932
                    134,                0.38098,                0.36681,                0.85582,                0.94125,                      1,                  0.995,                0.58906,                 1.5488,                0.68387,                 1.9928,              0.0006833,              0.0006833,              0.0006833
                    135,                0.37915,                0.34792,                0.83526,                 0.9921,                      1,                  0.995,                0.62156,                 1.4779,                 0.6063,                 1.8967,              0.0006734,              0.0006734,              0.0006734
                    136,                0.37573,                0.36293,                0.82105,                0.95151,                      1,                  0.995,                0.69216,                 1.4021,                0.55599,                 1.7325,              0.0006635,              0.0006635,              0.0006635
                    137,                0.38662,                 0.3522,                0.83447,                      1,                 0.9869,                  0.995,                0.72862,                 1.0942,                0.56893,                 1.3072,              0.0006536,              0.0006536,              0.0006536
                    138,                0.40393,                0.35713,                 0.8679,                      1,                0.98714,                  0.995,                0.72127,                 1.0355,                0.57352,                 1.2576,              0.0006437,              0.0006437,              0.0006437
                    139,                0.38782,                0.35574,                0.80999,                      1,                0.99026,                  0.995,                0.72047,                0.99342,                0.59057,                  1.223,              0.0006338,              0.0006338,              0.0006338
                    140,                0.39995,                 0.3491,                0.85229,                      1,                0.99091,                  0.995,                0.75571,                 1.0342,                0.60436,                  1.246,              0.0006239,              0.0006239,              0.0006239
                    141,                0.39213,                0.33172,                0.83956,                      1,                0.99134,                  0.995,                0.74774,                 1.1003,                0.62195,                 1.2704,               0.000614,               0.000614,               0.000614
                    142,                0.36537,                0.35511,                0.85731,                      1,                0.99127,                  0.995,                0.72755,                 1.1119,                0.62164,                 1.2595,              0.0006041,              0.0006041,              0.0006041
                    143,                0.33519,                0.32071,                0.84371,                      1,                0.99493,                  0.995,                0.75242,                 1.1164,                0.61941,                   1.26,              0.0005942,              0.0005942,              0.0005942
                    144,                0.33275,                0.33358,                0.83725,                      1,                 0.9969,                  0.995,                0.74928,                 1.1043,                0.59289,                 1.2511,              0.0005843,              0.0005843,              0.0005843
                    145,                0.36005,                0.33439,                0.84208,                      1,                0.99585,                  0.995,                0.76282,                  1.125,                0.60899,                 1.2656,              0.0005744,              0.0005744,              0.0005744
                    146,                0.31569,                0.31555,                0.83289,                      1,                 0.9932,                  0.995,                0.75449,                 1.1322,                0.57882,                 1.2587,              0.0005645,              0.0005645,              0.0005645
                    147,                0.35151,                0.30949,                0.83684,                0.99532,                      1,                  0.995,                0.74281,                 1.1091,                0.58233,                 1.2545,              0.0005546,              0.0005546,              0.0005546
                    148,                0.31393,                 0.2935,                0.82288,                0.99321,                      1,                  0.995,                0.71789,                 1.1541,                0.57438,                 1.2855,              0.0005447,              0.0005447,              0.0005447
                    149,                0.30996,                 0.3082,                0.82802,                0.99193,                      1,                  0.995,                0.69539,                 1.2906,                0.56868,                 1.4098,              0.0005348,              0.0005348,              0.0005348
                    150,                0.33485,                0.31056,                0.82162,                0.99172,                      1,                  0.995,                0.68123,                 1.2891,                0.58689,                 1.4486,              0.0005249,              0.0005249,              0.0005249
                    151,                0.36972,                0.34311,                0.85464,                0.99113,                      1,                  0.995,                0.68813,                 1.3028,                0.56612,                 1.4879,               0.000515,               0.000515,               0.000515
                    152,                0.35735,                0.36366,                0.82836,                0.99093,                      1,                  0.995,                0.67364,                 1.3219,                0.57924,                 1.5146,              0.0005051,              0.0005051,              0.0005051
                    153,                0.32236,                0.33309,                 0.8463,                0.99069,                      1,                  0.995,                0.63649,                 1.3456,                0.59812,                 1.5413,              0.0004952,              0.0004952,              0.0004952
                    154,                0.30523,                0.30665,                0.81494,                0.99066,                      1,                  0.995,                0.63273,                 1.3656,                0.59875,                 1.5506,              0.0004853,              0.0004853,              0.0004853
                    155,                0.32493,                0.31138,                0.84302,                0.99139,                      1,                  0.995,                  0.633,                 1.3719,                0.59112,                 1.5721,              0.0004754,              0.0004754,              0.0004754
                    156,                0.34203,                0.32117,                 0.8276,                0.99196,                      1,                  0.995,                0.61865,                   1.39,                0.58658,                 1.6072,              0.0004655,              0.0004655,              0.0004655
                    157,                0.32029,                0.30972,                 0.8287,                0.98176,                      1,                  0.995,                0.61722,                 1.3994,                0.59766,                 1.6326,              0.0004556,              0.0004556,              0.0004556
